num,date,media_id,shortcode,display_url,video_url,width,height,tagged_users,post_id,post_shortcode,post_url,likes,liked,pinned,description,tags,location_id,location_slug,location_url,sidecar_media_id,sidecar_shortcode,owner_id,username,fullname,post_date,tag,count,category,subcategory,filename,extension,hashtag,coauthors,comment_count,comments,comment_sentiments,overall_sentiment,is_traditional
1,7/7/2020 17:29,2.35e+18,CCWWqc2pU05,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/106719688_339532713708881_2834217179404392400_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44MjN4ODIzLnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AGLf75OVqf7QWElVYVMefBloxpvzBWC27XRZBapNhzYIhWLhmmDbPhLWlEl-jnpUF0&_nc_ohc=kTLaNalo-FIQ7kNvgGvJ73u&_nc_gid=35296d80e6774f1bb3c65a28f828abd0&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MjM0ODE2MzkyOTk0MzEzMzQ5Nw%3D%3D.3-ccb7-5&oh=00_AYD-aqQtDVjVcBcpU1TxyjloXWfVkeExuXPhMMGQBfFTOQ&oe=67AF37CB&_nc_sid=472314,,823,823,[],2.35e+18,CCWWqgYJJSR,https://www.instagram.com/p/CCWWqgYJJSR/,54,False,[],"Slices of Time by @emmanuellemoureaux at @nowgalleryse10 is inspired by the gallery’s location on the Greenwich Peninsula, near the Meridian. The complex installation features cut-out coloured paper in a manner that allows each carefully considered hue to be appreciated. It expresses the past, the present and the future through 168,000 small numbers composing 120 'slices' of time, suspended in space, as a round representation of the Earth. 

Photographs by @charlesemerson_
Reposted from @indiadesignid

#artinstallation #art #installation #installationart #archplusdesign #architecturephotography #architectureanddesign #IDLoves #architectureporn #photooftheday #archiposition #greenwich #meridian #architecturalphotographer #contemporarychinesearchitecture #contemporaryart #landscapedesign  #papercrafts #paperart #slicesoftime #pillarsofarchitecture #reflection #timelapse","['#IDLoves', '#archiposition', '#architecturalphotographer', '#architectureanddesign', '#architecturephotography', '#architectureporn', '#archplusdesign', '#art', '#artinstallation', '#contemporaryart', '#contemporarychinesearchitecture', '#greenwich', '#installation', '#installationart', '#landscapedesign', '#meridian', '#paperart', '#papercrafts', '#photooftheday', '#pillarsofarchitecture', '#reflection', '#slicesoftime', '#timelapse']",,,,2.35e+18,CCWWqgYJJSR,4551148181,architectureplusdesign.in,Architecture+Design,7/7/2020 17:29,contemporarychinesearchitecture,5,instagram,tag,106719688_339532713708881_2834217179404392400_n,jpg,contemporarychinesearchitecture,,3,"['@mallikaraina love it! 😍', 'Wow!!! @shubhangani_mahajan', 'Thanks for sharing! ✨']","['positive', 'positive', 'positive']",1.0,False
6,4/14/2023 14:24,3.08e+18,CrBRGwpsoQq,https://instagram.fyzd1-2.fna.fbcdn.net/v/t39.30808-6/341681504_616666363651255_3736368072698068808_n.jpg?stp=c0.0.1200.628a_dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjAweDYyOS5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2AGp52DMMYvoyE_40gJiE8OKyD0EalQZQq89y2I9O12PTQq8MvBZBeuUxvnzLbYaOgw&_nc_ohc=BQWBprgQWQMQ7kNvgFmbsJA&_nc_gid=1727f9ce10274e53b0819e46ed4508a6&edm=AMKDjl4AAAAA&ccb=7-5&ig_cache_key=MzA4MDgxODg1MTQ0NDg1MTc1NA%3D%3D.3-ccb7-5&oh=00_AYDD3KfD_RH4h8OxV9wQta6MPmlGxztA0VDPVTkttQoCKg&oe=67AF2F67&_nc_sid=472314,,1200,628,[],3.08e+18,CrBRG8asnPi,https://www.instagram.com/p/CrBRG8asnPi/,42,False,[],"Rehabilitación de Cantina de Mineros - Aurelien Chen Architecture - China

La restauración de este patrimonio industrial es una sutil reinterpretación de la “Era Roja” de China. Este edificio de los años 70 solía ser el comedor de los trabajadores de las minas de carbón. Se encuentra junto a lo que solían ser los edificios de oficinas de la mina de carbón, que fueron construidos en 1912 por arquitectos alemanes, y presenta las características típicas de la arquitectura occidental en China de la época, con un uso intensivo de elementos de arco.

📸 Aurelien Chen Architecture 

#renovation #renovationproject #architectureinchina #contemporarychinesearchitecture #china #interiordesign #industrialrenovation #industrialarchitecture #factoryrenovation #arquitectura #architecture","['#architecture', '#architectureinchina', '#arquitectura', '#china', '#contemporarychinesearchitecture', '#factoryrenovation', '#industrialarchitecture', '#industrialrenovation', '#interiordesign', '#renovation', '#renovationproject']",,,,3.08e+18,CrBRG8asnPi,1041983952,arqacom,ARQA,4/14/2023 14:24,contemporarychinesearchitecture,8,instagram,tag,341681504_616666363651255_3736368072698068808_n,jpg,contemporarychinesearchitecture,,1,['Okay 👍. 🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡....'],['positive'],1.0,False
1,3/8/2019 12:51,2e+18,Buv3rrlla8k,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.2885-15/52755311_356498115194124_5660506031393755909_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDg3MS5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2AFlj5uSJXpEMKxK9Mz-sFwySJ7rTkL4Ej2tIkcKtTc1fHFg9vRuzmnbmW3swdEMnRw&_nc_ohc=Cp0vgIf5t4kQ7kNvgH0r1Gg&_nc_gid=2ec9a9487b2245bd9e211f3789688e29&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MTk5NTA1ODA1NDI0NTQ5NDU2NA%3D%3D.3-ccb7-5&oh=00_AYAx8CyN6FReF3lmo8P273ynfKCvyNJTNt__JFQ8ox89oQ&oe=67AF484F&_nc_sid=472314,,1080,871,[],2e+18,Buv3rrlla8k,https://www.instagram.com/p/Buv3rrlla8k/,36,False,[],"[courtyards] Pudong Adolescent Activity Center and Mass Art Center,Shanghai,China 2016-2021. Cross-connected slabs carrying boxes and courtyards #scenicarchitectureoffice #scenicarchitecture #settlement #courtyard #platform #educationalarchitecture #contemporarychinesearchitecture","['#contemporarychinesearchitecture', '#courtyard', '#educationalarchitecture', '#platform', '#scenicarchitecture', '#scenicarchitectureoffice', '#settlement']",106000000000000.0,shanghai,https://www.instagram.com/explore/locations/106324046073002/shanghai/,,,9053389053,zhuxiaofeng_scenicarchitecture,Xiaofeng Zhu,3/8/2019 12:51,contemporarychinesearchitecture,1,instagram,tag,52755311_356498115194124_5660506031393755909_n,jpg,contemporarychinesearchitecture,,0,[],[],0.0,False
1,3/11/2020 10:54,2.26e+18,B9lzqRso_2N,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.2885-15/89260426_215343636248729_1951350412956910002_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45OTh4OTk4LnNkci5mMjg4NS5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AEjpucYvXtoa1BoEsqOunxHQZE7ErauM8DSBsbmFhjAHy_stIfN5cbJENiEGtfWMLc&_nc_ohc=c-XetF62cwIQ7kNvgFvlL8Q&_nc_gid=c5f47b11c3b8443297f96cd35101d48b&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MjI2MjQ0MTU5MzQxNjE4NzI3Nw%3D%3D.3-ccb7-5&oh=00_AYBMPlkFQ0vQEZxIinTTZjnF_rhC4azOKf5MZB0Z8kF8KA&oe=67AF40B8&_nc_sid=472314,,998,998,[],2.26e+18,B9lzqXqorAK,https://www.instagram.com/p/B9lzqXqorAK/,15,False,[],"Investigating the materials of the village in order to understand its rural identity : wooden wood / stone / cement / bricks
Renovation of a Farmhouse in Beijing countryside. Architect: Aurelien Chen 
Design institute: CSCEC
#architecture #architecturefromchina #contemporarychinesearchitecture #archilovers #archiposition #architectureanddesign #brickarchitecture #renovation #renovationproject #beijing #北京 #mentougou #investigation #architectureporn #texture #material #stone #brick #identity #rural #ruralrenovation #architecturematerials #wovenwood #wood #woodcraft","['#archilovers', '#archiposition', '#architecture', '#architectureanddesign', '#architecturefromchina', '#architecturematerials', '#architectureporn', '#beijing', '#brick', '#brickarchitecture', '#contemporarychinesearchitecture', '#identity', '#investigation', '#material', '#mentougou', '#renovation', '#renovationproject', '#rural', '#ruralrenovation', '#stone', '#texture', '#wood', '#woodcraft', '#wovenwood', '#北京']",213502500.0,beijing,https://www.instagram.com/explore/locations/213502500/beijing/,2.26e+18,B9lzqXqorAK,10026278456,aurelien_chen_architecture,aurelienchen_architecture,3/11/2020 10:54,contemporarychinesearchitecture,4,instagram,tag,89260426_215343636248729_1951350412956910002_n,jpg,contemporarychinesearchitecture,,0,[],[],0.0,False
5,4/15/2021 9:21,2.55e+18,CNrnBmuseJL,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/172672542_281966846736283_7099719902134697506_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi41MTR4Mzg1LnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2AGO0iyZCEbfTlCCUG3OV5xSzQEIoLIpIdeDbdrUurFxHcvu7hZ0WwBjjSE-5K70_s4&_nc_ohc=nzsu9RsK6lkQ7kNvgEdIDsU&_nc_gid=befc959ef1c94704aa63899e92faf80e&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MjU1MjMwNTI0Nzk1NDUyNjc5NQ%3D%3D.3-ccb7-5&oh=00_AYDJg_nWEI4TiIkBjQLIXRmOf5uI6pHjQdIjGj1zMa5HIg&oe=67AF3120&_nc_sid=472314,,514,385,[],2.55e+18,CNrnBq1sL1E,https://www.instagram.com/p/CNrnBq1sL1E/,2045,False,[],"Shuifa Geographic Information Industrial Park Exhibition Center 
#Jinan, #China

The project is located in the Changqing Economic Development Zone, 20 kilometers away from the city centre of Jinan. In order to give visitors the best viewing experience, the designer has isolated the area from the surrounding environment and has created a relatively enclosed space.

The building’s main functions are hosting residential sales expos, property expos, and offices. The main entrance is located on the west side. In order to eliminate the visual impact of the messy surrounding environment, geometrical hills are designed to surround the square, which slowly rises as people enter the site, gradually blocking out the view. Mountains, water, and marble are fused together in this undeveloped wilderness.

A second layer is set outside the main structure - perforated plating, so that the building is enveloped within the perforated plating, forming a relatively enclosed space. The curtain wall sections are slanted, nestled, and interlaced inside, and the gap between the sections naturally forms the entrance of the building. Everything happens inside the space covered by the perforated plate curtain wall, connected to the outside world only through the irregular gaps. The interior of the building is obscured by the white perforated plating, and as night falls, light shines through the perforated plates to make the whole building glow, like a piece of shiny marble standing in the wilderness.

Architects: aoe @aoe.architect 
Area: 5200 m²
Year: 2020
Photographs: Vincent Wu

Submit your project to publish on IA.
Turn ON post Notifications to see new content.

#aoearchitecture #chinesearchitecture #chinesearchitect #arquitecturachoina #arquitectochino #contemporarychinesearchitecture #arquitecturachinacontemporanea #vincentwu #design #architecturecollage #architectstudent #architectural #omaarchitects #archdaily #ideaarchitect #museum","['#China', '#Jinan', '#aoearchitecture', '#archdaily', '#architectstudent', '#architectural', '#architecturecollage', '#arquitectochino', '#arquitecturachinacontemporanea', '#arquitecturachoina', '#chinesearchitect', '#chinesearchitecture', '#contemporarychinesearchitecture', '#design', '#ideaarchitect', '#museum', '#omaarchitects', '#vincentwu']",235866897.0,china,https://www.instagram.com/explore/locations/235866897/china/,2.55e+18,CNrnBq1sL1E,4535522278,idea.architect,idea Architect,4/15/2021 9:21,contemporarychinesearchitecture,10,instagram,tag,172672542_281966846736283_7099719902134697506_n,jpg,contemporarychinesearchitecture,,6,"['Good job', '😍😍😍', 'Excelente proyecto 👏👏👏', '❤️', '🙌🔥🙌', 'very nice idea 👏👏👏']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']",1.0,False
1,3/29/2022 19:04,2.8e+18,CbsuVfvN1z2,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/277471639_663861501548017_4427595882627065226_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDY4eDcxMy5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2AH7sWuf01jX34K-lhxQuy5KgtRkGGytc1KIkV6btsYaxHJvVA_cDck-0lwcPTfgsx0&_nc_ohc=45NbzsS-zDgQ7kNvgGRU0mi&_nc_gid=b5c1f46eb30c408ab23c9afd9d5a471c&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MjgwNDgyMDQ1NTI3MTY1MjU5OA%3D%3D.3-ccb7-5&oh=00_AYAWprvYfM5fldhMDlOhXj7rzM200e6UEmiB7kWdbuF54Q&oe=67AF45F0&_nc_sid=472314,,1068,713,[],2.8e+18,CbsuVj2NS0m,https://www.instagram.com/p/CbsuVj2NS0m/,2,False,[],"China Academy of Art Xiangshan Campus Phase 2 by Amateur Architecture Studio, Wang Shu & Lu Wenyu, Hangzhou, China #chinaacademyofart #amateurarchitecturestudio #wangshu #luwenyu #contemporaryarchitecture #china #hangzhou #architectureframed #archdaily #dezeen #archilovers #architecturephotography #architecturalphotography #chinesearchitecture #contemporarychinesearchitecture #xiangshancampus","['#amateurarchitecturestudio', '#archdaily', '#archilovers', '#architecturalphotography', '#architectureframed', '#architecturephotography', '#china', '#chinaacademyofart', '#chinesearchitecture', '#contemporaryarchitecture', '#contemporarychinesearchitecture', '#dezeen', '#hangzhou', '#luwenyu', '#wangshu', '#xiangshancampus']",,,,2.8e+18,CbsuVj2NS0m,8170530911,architectureframed,Asli Aydin,3/29/2022 19:04,contemporarychinesearchitecture,2,instagram,tag,277471639_663861501548017_4427595882627065226_n,jpg,contemporarychinesearchitecture,,0,[],[],0.0,False
1,8/31/2022 15:17,2.92e+18,Ch7bjV3MAnh,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/302176836_389461513379445_3977793074819099459_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjUxeDEyNTEuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2AE2gh1YdYBOQg6ve9OehDQx9zKXCwaRYKayO4RF764QCvn4frLACfP1w6gU-SbMrCg&_nc_ohc=yeq2hX0kyOgQ7kNvgFvqshy&_nc_gid=fac88c15ccad409ca7ff4014388a2461&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MjkxNzA0NjM1OTU2NDQ4NzEzNw%3D%3D.3-ccb7-5&oh=00_AYAqKU0skEHhEWGaOwCd11tuGdkgfeRfUAJLZRAMx0AaPA&oe=67AF37A4&_nc_sid=472314,,1251,1251,"[{'id': '7383029834', 'username': 'ensa_versailles', 'full_name': 'ÉNSA Versailles'}]",2.92e+18,Ch7bjV3MAnh,https://www.instagram.com/p/Ch7bjV3MAnh/,9,False,[],"PRODUCTION*Density / Ecological Urbanism (Taillandier Paris)Curator : Marine Fritsch Master 1 @ensa_versailles The project of No. 28 Dayuan Hu Tong, titled «Miniature Beijing», is a transformation project by Atelier Li Xinggang completed in 2017 and located in the Old City district of Beijing. Initially, the original building was a 262 square meter common courtyard house. It has been transformed into five apartments with independent courtyards, as well as a space accessible to public that hosts a cafe and tea house. This project combines old urban renewal, courtyard renovation and a research on ideal house. Indeed, the layout of the «garden house» and the «public unit»  fits into the structure of contemporary society, transforming the courtyard house into a «miniature community.» The design of the apartments in minimal size serves the spiritual construction of the «garden house harmonization», and transforms the experience of everyday poetry and urban landscape into the «ideal living environment» through the narrative of space. This project also provides an extension of public space from the street and completes the established «street + residential unit» model, transforming the courtyard into a «miniature community». This collective space can be used and shared by all residents of the unit on a daily basis, and can be opened to neighbouring hutongs and foreign visitors. This space then becomes a place of public service shared by a larger number of neighbors and reinforces its «community» character.The interview is especially based on the analysis of the ‘Miniature Beijing’ project : a conversion of No. 28 Dayuan Hutong Beijing in collective housing, sharing spaces and facilities

Images: dessins retravaillés par Marine Fritsch d’après Atelier Li#China #contemporarychinesearchitecture #density #housing #architecture #cag #atelierli #lixinggang #architectureinterviews #architectinterviews #lifestyle #collectivehousing #minimalliving #insideoutside #massproduction #customedarchitecture #context #hutong #history","['#China', '#architectinterviews', '#architecture', '#architectureinterviews', '#atelierli', '#cag', '#collectivehousing', '#contemporarychinesearchitecture', '#context', '#customedarchitecture', '#density', '#history', '#housing', '#hutong', '#insideoutside', '#lifestyle', '#lixinggang', '#massproduction', '#minimalliving']",1189610.0,école-nationale-supérieure-d’architecture-de-versailles,https://www.instagram.com/explore/locations/1189610/école-nationale-supérieure-d’architecture-de-versailles/,,,40979555434,hldl_ensa,"Magali Paris, Walter Simone & al.",8/31/2022 15:17,contemporarychinesearchitecture,1,instagram,tag,302176836_389461513379445_3977793074819099459_n,jpg,contemporarychinesearchitecture,,0,[],[],0.0,False
1,3/16/2021 17:19,2.53e+18,CMfN2VnM25y,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/160575743_445889569799347_8437946810375589464_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2AFulGSBKVq0dXm75siTijHCFg99SyXmqv9AqDQHM77I_RY38fdSW1rMT_Dbsa0PG_0&_nc_ohc=zStZoNzkGOgQ7kNvgH0yvuP&_nc_gid=6aa8b7d376d84cda9a3cabd205762acf&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MjUzMDgwMjQyNDI2ODE1NjUzMA%3D%3D.3-ccb7-5&oh=00_AYBO7FHfC2XBohXIckU-zbtDUGDmASootP2VRBUxXFtuFg&oe=67AF3090&_nc_sid=472314,,1080,1080,[],2.53e+18,CMfN2VnM25y,https://www.instagram.com/p/CMfN2VnM25y/,42,False,[],"@atelierliuyuyangarchitects transformed a block of decommissioned industrial buildings from the Nineties in the new Shanghai Shenyao Art Center plus offices and a future retail complex

#chinesearchitecture 
#contemporarychinesearchitecture 
#atelierliuyuyangarchitects 
#renovation 
#architecture","['#architecture', '#atelierliuyuyangarchitects', '#chinesearchitecture', '#contemporarychinesearchitecture', '#renovation']",,,,,,323539755,ioarch,Antonio Morlacchi,3/16/2021 17:19,contemporarychinesearchitecture,1,instagram,tag,160575743_445889569799347_8437946810375589464_n,jpg,contemporarychinesearchitecture,,0,[],[],0.0,False
1,11/1/2019 11:34,2.17e+18,B4UkC0monwo,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.2885-15/71537306_177729663279452_6649898028806897158_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2AFlj5uSJXpEMKxK9Mz-sFwySJ7rTkL4Ej2tIkcKtTc1fHFg9vRuzmnbmW3swdEMnRw&_nc_ohc=R7-3WiPkEKYQ7kNvgHpcnrc&_nc_gid=2ec9a9487b2245bd9e211f3789688e29&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MjE2NzUxNTg0NDI2ODE2MjA4OA%3D%3D.3-ccb7-5&oh=00_AYBViSWL6hlOcz6nJwJyeoCfnxjhD1dn8Py39jkPND_4gg&oe=67AF4862&_nc_sid=472314,,1080,1080,[],2.17e+18,B4UkC0monwo,https://www.instagram.com/p/B4UkC0monwo/,18,False,[],"Pavilion at Nanjing School of Art, China. By Atelier Diameter, ZhangNan. ©Aurelien Chen 
#architecturalphotography #architecturelovers #china #contemporarychinesearchitecture #canon  #canon24mmtse #nanjing #南京 #photography #architecturephotography #architecture #dezeen #design #architectureanddesign #archdaily #architecturelovers #designboom #arch_impressive #architecturefromchina #archiposition #concrete","['#arch_impressive', '#archdaily', '#archiposition', '#architecturalphotography', '#architecture', '#architectureanddesign', '#architecturefromchina', '#architecturelovers', '#architecturephotography', '#canon', '#canon24mmtse', '#china', '#concrete', '#contemporarychinesearchitecture', '#design', '#designboom', '#dezeen', '#nanjing', '#photography', '#南京']",216892587.0,nanjing,https://www.instagram.com/explore/locations/216892587/nanjing/,,,10117422263,aurelien_chen_photography,aurelien chen,11/1/2019 11:34,contemporarychinesearchitecture,1,instagram,tag,71537306_177729663279452_6649898028806897158_n,jpg,contemporarychinesearchitecture,,1,['#nanjing #architecturalphotographer'],['neutral'],0.0,False
1,3/7/2024 14:04,3.32e+18,C4NzpCGMOAF,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/431254248_2497066447121268_4220273311337221642_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4yMTYweDEyMTUuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2AH21hceDefWM7MP2y-yCukKMGtbcxXQlJqa7Rs--8xc5Z9IangkuueT2ogVhXgHKVc&_nc_ohc=RG3-p2EU_sMQ7kNvgGlh-cy&_nc_gid=6cc7d97447174a089e80fbff752173e7&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MzMxODUzNTYyMDU2Mzg4NjA4NQ%3D%3D.3-ccb7-5&oh=00_AYBkcBkwUnyewIbIsYFWCfVn54BDmNkvctof1lGzClm2kA&oe=67AF48F2&_nc_sid=472314,,2160,1215,[],3.32e+18,C4NzpFxMWbm,https://www.instagram.com/p/C4NzpFxMWbm/,34,False,[],"Dragon Mountain Tourist Center
...
A fragmented architectural composition
...
Architects: Aurelien Chen / Urban and rural planning and design institute of CSCEC
Lead Architect: Aurelien Chen
Partners in charge: Aurelien Chen, Wu Yixia (Urban and rural planning and design institute of CSCEC)
Design Institute: Urban and rural planning and design institute of CSCEC
Design team: Aurelien Chen, Ma Jing, Wang Manyu
Technical collaborator: Lifeng Architecture Studio
Interior design: out of design scope
Location: Rizhao, China
Built Area: 1700 m² (designed area: 2400 m²)
Client: Rizhao Fada Jituan
Completion date: 2023
...
Photographs : @aurelien_chen_photography
#architectureinchina #contemporarychinesearchitecture #archiposition #architecture #chinesearchitecture #vernaculararchitecture #vernacular #mountainarchitecture #architecturephotography #stonearchitecture #stonecladding #stonefacade #frame #lake #waterarchitecture #vernaculararchitecture #landscapeframe","['#archiposition', '#architecture', '#architectureinchina', '#architecturephotography', '#chinesearchitecture', '#contemporarychinesearchitecture', '#frame', '#lake', '#landscapeframe', '#mountainarchitecture', '#stonearchitecture', '#stonecladding', '#stonefacade', '#vernacular', '#vernaculararchitecture', '#waterarchitecture']",351000000000000.0,日照市,https://www.instagram.com/explore/locations/351176898951555/日照市/,3.32e+18,C4NzpFxMWbm,10026278456,aurelien_chen_architecture,aurelienchen_architecture,3/7/2024 14:04,contemporarychinesearchitecture,2,instagram,tag,431254248_2497066447121268_4220273311337221642_n,jpg,contemporarychinesearchitecture,,2,"['🔥', '#masterplan #drone #dronephotography #fragmented #architecture']","['positive', 'neutral']",0.5,False
